Id,Name,Product Group,Stock Method,Post Rent Unavailability,Replacement Charge,Weight,Description,Active,Accessory Only,Tags,Tests & Inspections,Rental Price,Discountable,mainsPowerReq,powerType,Replacement Charge Date,Testable?,prefPwrCbl,isCable,connector1,connector2
179,"13A 2-gang power extension, 10m",Power Cable and Distribution - 13A,Serialised,0,12.59,1.62,,Yes,No,"power,2gang,2gang 10m,2 gang",,1,Yes,,,21/09/2021,Yes,,,,
245,"13A 2-gang power extension, 20m",Power Cable and Distribution - 13A,Serialised,0,20,0,,Yes,No,power,,2,Yes,,,,Yes,,,,
817,"13A 2-gang power extension, H07RN, 05m",Power Cable and Distribution - 13A,Serialised,0,24.55,1,,Yes,No,,,1.5,Yes,,,,Yes,,,,
237,"13A 4-gang Power Extension, 00.5m",Power Cable and Distribution - 13A,Serialised,0,4.15,0.21,,Yes,No,"13amp,power,4way",,1,Yes,,,21/09/2021,Yes,,,,
180,"13A 4-gang power extension, 02m",Power Cable and Distribution - 13A,Bulk,0,15,0,,No,No,"power,4 gang,4 gang 2m",,2,Yes,,,,Yes,,,,
578,"13A 4-gang power extension, 05m",Power Cable and Distribution - 13A,Serialised,0,15,0.63,,Yes,No,"4 gang,power,5 gang 5m",,2,Yes,,,,Yes,,,,
579,"13A 4-gang power extension, 10m",Power Cable and Distribution - 13A,Serialised,0,11.34,1.1,,Yes,No,"power,4 gang,4 gang 10m",,2,Yes,,,02/11/2021,Yes,,,,
875,"13A 4-gang power extension, H07RN, 03m",Power Cable and Distribution - 13A,Serialised,0,26,0.7,4 gang 3m extension,Yes,No,,,1.6,Yes,,,,Yes,,,,
754,"13A 4-gang power extension, H07RN, 05m",Power Cable and Distribution - 13A,Serialised,0,26,1.01,,Yes,No,power,,2,Yes,,,02/11/2021,Yes,,,,
748,"13A 4-gang power extension, H07RN, 10m",Power Cable and Distribution - 13A,Serialised,0,40,1.72,,Yes,No,power,,3.4,Yes,,,21/06/2023,Yes,,,,
304,"13A 6-gang power extension, 00.5m",Power Cable and Distribution - 13A,Serialised,0,10,0.28,,Yes,No,power,,1,Yes,,,,Yes,,,,
138,"13A 6-gang power extension, 03m",Power Cable and Distribution - 13A,Serialised,0,10,0.51,,Yes,No,power,,1,Yes,,,,Yes,,,,
380,"13A 6-gang power extension, 05m",Power Cable and Distribution - 13A,Serialised,0,7.6,0.77,,Yes,No,power,,1,Yes,,,18/10/2021,Yes,,,,
574,"13A power extension on reel, 25m",Power Cable and Distribution - 13A,Serialised,0,29.5,3.38,4 gang,Yes,No,,,4,Yes,,,24/05/2022,Yes,,,,
753,"13A power extension on reel, 5m",Power Cable and Distribution - 13A,Serialised,0,25,0,"2 gang 5m Cable Reel, Power Extension",Yes,No,"reel 5m,5m extension reel,5m reel,13a 5m reel",,2.5,Yes,,,,Yes,,,,
601,"16/1, 05m",Power Cable and Distribution - 16A,Serialised,0,25,1.27,,Yes,No,16amp,,1.5,Yes,,,,Yes,,,,
296,"16/1, 10m",Power Cable and Distribution - 16A,Serialised,0,25,2.05,,Yes,No,"16amp,16amp 10,16amp 10m",,3,Yes,,,,Yes,,,,
303,"16/1, 20m",Power Cable and Distribution - 16A,Serialised,0,45,4.2,,Yes,No,16amp,,5,Yes,,,,Yes,,,,
1120,"32/1, 50m",Power Cable and Distribution - 32A,Bulk,0,50,16.32,,Yes,No,32amp,,25,Yes,,,,Yes,,,,
298,"32/3, 05m",Power Cable and Distribution - 32A,Bulk,0,50,8.16,,Yes,No,"32amp,32 amp 5m",,1.75,Yes,,,,Yes,,,,
299,"32/3, 10m",Power Cable and Distribution - 32A,Bulk,0,50,16.32,,Yes,No,32amp,,2,Yes,,,,Yes,,,,
1090,"32/3, 20m",Power Cable and Distribution - 32A,Bulk,0,50,16.32,,Yes,No,32amp,,2,Yes,,,,Yes,,,,
287,"63/3, 05m",Power Cable and Distribution - 63A,Serialised,0,150,8.13,,Yes,No,63amp,,15,Yes,,,,Yes,,,,
295,"13A to 16A, 1.5mm, 350mm",Power Cable and Distribution - Adapters,Serialised,0,10,0.22,1.5mm core,Yes,No,"16amp,13 to 16,13a to 16a",,1,Yes,,,,Yes,,,,
365,"13A to PowerCon, 02m",Power Cable and Distribution - Adapters,Serialised,0,20,0.35,,Yes,No,,,1.2,Yes,,,07/11/2022,Yes,,Yes,13A,powercon
747,"13A to PowerCon, 03m",Power Cable and Distribution - Adapters,Serialised,0,10,0,,Yes,No,,,1.4,Yes,,,,Yes,,,,
674,"13A to TRUE1 Female, 02m",Power Cable and Distribution - Adapters,Serialised,0,20,0.35,,Yes,No,"truecon,truecon cable,truecon 2m",,1.2,Yes,,,,Yes,,,,
785,"13A to TRUE1 Female, 2.5m",Power Cable and Distribution - Adapters,Serialised,0,24.19,0.36,13A to TRUECON 2.5m,Yes,No,,,1.4,Yes,,,,Yes,,,,
471,16A 3 way splitter adaptor,Power Cable and Distribution - Adapters,Serialised,0,15,0.43,,Yes,No,16amp,,2,Yes,,,,Yes,,,,
294,16A to 13A 2-gang,Power Cable and Distribution - Adapters,Serialised,0,9.5,0.26,,Yes,No,16amp,,1.5,Yes,,,,Yes,,,,
876,"16A to 4-gang Power Extension, H07RN, 0.5m",Power Cable and Distribution - Adapters,Serialised,0,26,0.45,"16A to 4-gang Power Extension, 0.5m",Yes,No,,,2,Yes,,,,Yes,,,,
826,"16A to Powercon, 1m",Power Cable and Distribution - Adapters,Serialised,0,21,0.29,"16A to Powercon, 1m",Yes,No,,,1.2,Yes,,,,Yes,,,,
851,"16A to TRUE1 Female, 01m",Power Cable and Distribution - Adapters,Serialised,0,26.5,0.35,"TRUECON TO 16A, 1m",Yes,No,,,1.2,Yes,,,,Yes,,,,
479,"ARCHIVED DON'T USE 13A to TRUE1 Female, 02m",Power Cable and Distribution - Adapters,Serialised,0,25,0,,No,No,,,5,Yes,,,,Yes,,,,
982,True1 male to 16A,Power Cable and Distribution - Adapters,Serialised,0,0,0,1m,Yes,No,,,2,Yes,,,,No,,,,
880,"TRUE1 Male to Female, 01m",Power Cable and Distribution - Adapters,Serialised,0,25.44,0.3,"TRUECON, NAC3MX to NAC3FX, 1m",Yes,No,,,1.2,Yes,,,,Yes,,,,
475,13A RCD Plug Adaptor,Power Cable and Distribution - Circuit Protection,Serialised,0,0,0,,Yes,No,,,2,Yes,,,,Yes,,,,
473,"IEC C13 extension, 01m",Power Cable and Distribution - IEC C*,Serialised,0,3,0.12,,Yes,No,,,1,Yes,,,,Yes,,,,
239,"IEC C13 extension, 02m",Power Cable and Distribution - IEC C*,Serialised,0,5,0.2,,Yes,No,,,1.5,Yes,,,,Yes,,,,
95,"IEC C13 extension, 03m",Power Cable and Distribution - IEC C*,Serialised,0,5.31,0.27,,Yes,No,"iec extention,iec 3m",,1.3,Yes,,,08/03/2022,Yes,,,,
309,"IEC C13 extension, 05m",Power Cable and Distribution - IEC C*,Serialised,0,4,0.33,,Yes,No,,,2,Yes,,,,Yes,,,,
523,"IEC C13 Socket to 3pin UK Plug, 01m",Power Cable and Distribution - IEC C*,Bulk,0,5,0,1 metre IEC power cable with heavy duty plug.,Yes,No,"power,cable",,1,Yes,,,,Yes,,,,
221,"IEC C13 Socket to 3pin UK Plug, 03m",Power Cable and Distribution - IEC C*,Serialised,0,5,0.34,3 metre IEC power cable with heavy duty plug.,Yes,No,,,1.2,Yes,,,,Yes,,,,
230,"IEC C13 Socket to 3pin UK Plug, 05m",Power Cable and Distribution - IEC C*,Serialised,0,7.71,0.51,5 metre IEC power cable with heavy duty plug.,Yes,No,,,2,Yes,,,02/11/2021,Yes,,yes,c13,13A
71,"IEC C13 to 3pin UK Plug, 02m",Power Cable and Distribution - IEC C*,Serialised,0,5,0.26,2 metre IEC power cable with heavy duty plug.,Yes,No,"cable,power,iec",,1,Yes,,,12/07/2023,Yes,,yes,c13,13A
478,"IEC C14 Male to 2 x C13 IEC Sockets Y split, 1m",Power Cable and Distribution - IEC C*,Bulk,0,5.65,0,,Yes,No,iec,,1,Yes,,,,Yes,,,,
488,"IEC C5 (Cloverleaf) to 3pin UK Plug, 02m",Power Cable and Distribution - IEC C*,Serialised,0,5,0.17,,Yes,No,,,1,Yes,,,,Yes,,yes,cloverleaf,13A
367,"IEC C7 (figure 8) to 3pin UK Plug, 02m",Power Cable and Distribution - IEC C*,Serialised,0,3.5,0.26,2 metre IEC C7 figure 8 power cable with heavy duty plug.,Yes,No,"power,cable,figure 8",,1,Yes,,,02/01/2024,Yes,,,,
270,32amp into 4x 16amp distro,Power Cable and Distribution - Power Distribution,Bulk,0,0,0,,Yes,No,,,12,Yes,,,,Yes,,,,
286,63a 3 Phase Distro (Rubber box),Power Cable and Distribution - Power Distribution,Serialised,0,780,12.6,"8 x 16a 
5 x 32a",Yes,No,"distro,63amp distro",,40,Yes,,,,Yes,,,,
877,"POWERCON, NAC3FCA to NAC3FCB, 01m",Power Cable and Distribution - Powercon,Serialised,0,21.15,0.28,"POWERCON, NAC3FCA to NAC3FCB, 1m",Yes,No,,,1.2,Yes,,,,Yes,,,,
878,"POWERCON, NAC3FCA to NAC3FCB, 02m",Power Cable and Distribution - Powercon,Serialised,0,22.62,0.45,"POWERCON, NAC3FCA to NAC3FCB, 1m",Yes,No,,,2,Yes,,,,Yes,,,,
1125,"POWERCON, NAC3FCA to NAC3FCB, 03m",Power Cable and Distribution - Powercon,Serialised,0,26.52,0.45,"POWERCON, NAC3FCA to NAC3FCB, 1m",Yes,No,,,2,Yes,,,,Yes,,,,
879,"TRUE1 Male to Female, 02m",Power Cable and Distribution - Truecon,Serialised,0,27.4,0.46,,Yes,No,,,1.3,Yes,,,,Yes,,,,
984,"TRUE1 Male to Female, 03m",Power Cable and Distribution - Truecon,Serialised,0,31,0.7,,Yes,No,,,1.3,Yes,,,,Yes,,,,
,,,,,,,,,,,,,,,,,,,,,
565,Power supply (Pioneer RMX 1000),PSU,Serialised,0,0,0.28,,Yes,Yes,,,0,Yes,,,,Yes,,,,
555,Profitec Power Supply,PSU,Serialised,0,80,0,For E&S DJR400 rotary mixer,Yes,No,,,0,Yes,,,,Yes,,,,
680,"USB plug top, 2.0 amp",PSU,Serialised,0,10,0.1,,Yes,No,"art7,astera art,art7 charger,art7 power",,3,Yes,,,,No,,,,
711,Tascam DR-40 portable recorder,Recorders,Bulk,0,200,0,,Yes,No,sound services,,25,Yes,,,,No,,,,
1063,Zoom H6 Black Handy Portable Recorder,Recorders,Serialised,0,250,0.73,,Yes,No,,,0,Yes,,,,No,,,,
1067,ZOOM H6 Handy Recorder,Recorders,Serialised,0,279,0.35,"Portable 6-Track Audio recorder
Maximum recording quality: 24 bit / 96 kHz
Up to 6 channels can be recorded simultaneously
X/Y-Microphone capsule XYH-6 (included in the delivery)
Exchangeable clip-on microphones (available separately, not included)
4 x Mic / Line input (XLR / TRS combo socket) - expandable to 6 inputs with EXH-6 module (module not included in the delivery)
Integrated 2-6 channel USB audio interface
Supports SD / SDHC cards up to 32 GB and SDXC cards up to 128 GB
Colour: LC display
Built-in speaker
Stereo line output (3.5 mm jack)
Stereo headphone output (3.5 mm jack)
Power supply via 4x AA batteries (not included in the delivery) or USB
Dimensions of the H6 without microphone (W x D x H): 77.8 x 152.8 x 47.8 mm
Weight of the H6: 280 g
Includes XY-microphone capsule and quick guide",Yes,No,,,25,Yes,,,,No,,,,
987,Global Truss 8231 Swivel Coupler 50mm 500KG,RIgging,Serialised,0,26,1.5,Global Truss 8231 Swivel Coupler 50mm 500KG,Yes,No,,,2,Yes,,,,No,,,,
1006,Gravlock Clamp RSJ Coupler,RIgging,Serialised,0,35,1.47,"Coupler for RSJ attachment
Girder clamp
To be used in pairs",Yes,No,"rigging,clamp",,1.5,Yes,,,,No,,,,
356,Gravlock RSJ Coupler,RIgging,Bulk,0,0,1.47,"Coupler for RSJ attachment
Girder clamp
To be used in pairs",Yes,No,"clamp,rigging",,0,Yes,,,,No,,,,
1025,M10 Bolt & Washer,RIgging,Bulk,0,0,0,,Yes,Yes,,,0,Yes,,,,No,,,,
1070,M10 Eye Bolt,RIgging,Bulk,0,0,0,,Yes,No,,,0.5,Yes,,,,No,,,,
956,"shackle, 1 Ton",RIgging,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
140,Security deposit,Security Deposit,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
989,Gravity Carry Bag for Distance Poles BG DBLS 331,Soft cases,Serialised,0,35,0.81,,Yes,No,,,0,Yes,,,,No,,,,
907,Gravity Transport Bag for 6 LONG Microphone Stands (BGMS 6 B),Soft cases,Serialised,0,0,1.8,Gravity Transport Bag for 6 LONG Microphone Stands,Yes,No,,,0,Yes,,,,No,,,,
909,Gravity Transport Bag for 6 SHORT Microphone Stands (BGMS 6 SB),Soft cases,Serialised,0,0,1.5,Gravity Transport Bag for 6 SHORT Microphone Stands,Yes,No,,,0,Yes,,,,No,,,,
914,K&M Soft Case Bag for keyboard stand,Soft cases,Serialised,0,40,2,,Yes,No,,,0,Yes,,,,,,,,
742,K&M Soft Case Bag for Piano Stool,Soft cases,Serialised,0,40,2,,Yes,No,"soft bag,km soft bag,km bag,piano stool bag,piano stool case",,0,Yes,,,,,,,,
828,"Soft case, canvas, for RCF ART 712",Soft cases,Bulk,0,55,1.48,,Yes,Yes,,,0,Yes,,,,,,,,
920,"Soft case, for 2 x speaker stands",Soft cases,Serialised,0,25,0.55,Padded bag for two speaker stands,Yes,No,,,0,Yes,,,,No,,,,
444,Soft case for Gravity Round Base,Soft cases,Serialised,0,15,0.37,,Yes,Yes,"gravity,gravity bag,gravity round base soft case,gravity soft case",,0,Yes,,,,,,,,
977,Soft case for Gravity Square base,Soft cases,Serialised,0,0,0.59,,Yes,Yes,,,0,Yes,,,,No,,,,
509,"Soft case, for LD Maui 28 G2 Sub",Soft cases,Serialised,0,30,0.2,,Yes,No,soft,,0,Yes,,,,No,,,,
1052,Soft Case for Mark Bass MB58R CMD151 PURE,Soft cases,Serialised,0,70,1,,Yes,Yes,,,0,Yes,,,,No,,,,
943,"Soft case, for Nexo L15",Soft cases,Serialised,0,75,1.2,,Yes,No,,,0,Yes,,,,No,,,,
972,Soft Case for Nexo LS18,Soft cases,Bulk,0,0,2.3,,Yes,No,,,0,Yes,,,,No,,,,
514,"Soft case, for Nexo LS400",Soft cases,Bulk,0,65,0.85,,Yes,No,,,0,Yes,,,,No,,,,
944,"Soft case, for Nexo PS8, holds 2",Soft cases,Bulk,0,85,1.48,,Yes,Yes,,,0,Yes,,,,No,,,,
161,"Soft case, for Shure microphone",Soft cases,Serialised,0,40,0.03,,Yes,No,,,0,Yes,,,,No,,,,
397,"Soft case, for speaker stands or poles",Soft cases,Bulk,0,25,0.55,Padded bag for two speaker stands,Yes,No,"speaker stand soft case,soft case,speaker stand soft bag,soft bag",,0,Yes,,,,,,,,
1068,Soft Case For Yamaha DHR12M,Soft cases,Serialised,0,80,1.42,,Yes,No,,,0,Yes,,,,No,,,,
511,"Soft case, for Yamaha DSR112",Soft cases,Serialised,0,65,0.85,,Yes,No,,,0,Yes,,,,No,,,,
512,"Soft case, for Yamaha DSR118",Soft cases,Serialised,0,65,1.47,,Yes,No,,,0,Yes,,,,No,,,,
727,"Soft case,  for Yamaha DXR10",Soft cases,Serialised,0,0,0.55,,Yes,No,,,0,Yes,,,,No,,,,
709,Soft case for Yamaha DXS12,Soft cases,Serialised,0,65,1.32,,Yes,No,,,0,Yes,,,,No,,,,
530,"Soft case, microphone stands, holds 4",Soft cases,Bulk,0,20,0,,Yes,No,,,0,Yes,,,,,,,,
889,"Soft case, short microphone stands, holds 6",Soft cases,Bulk,0,40,1.8,,Yes,No,,,0,Yes,,,,,,,,
888,"Soft case, tall microphone stands, holds 6",Soft cases,Bulk,0,40,1.8,,Yes,No,,,0,Yes,,,,,,,,
1073,"Soft case, YAMAHA DZR 10",Soft cases,Serialised,0,80,1.3,,Yes,No,,,0,Yes,,,,No,,,,
361,1' aluminum stage leg,Staging,Bulk,0,15,0,,No,No,"stage leg,leg,1m leg",,0.25,Yes,,,,,,,,
950,1m x 1m aluminium low profile staging,Staging,Serialised,0,378,17,stage piece,Yes,No,stage,,30,Yes,,,,No,,,,
749,2m x 1m aluminium low profile staging,Staging,Serialised,0,378,17,stage piece,Yes,No,stage,,35,Yes,,,,No,,,,
421,Aluminium 1ft scaff leg,Staging,Bulk,0,15,0.45,1ft aluminium pole suitable for litedeck legs,Yes,No,Lighting scaff,,2,Yes,,,,No,,,,
452,Aluminium 2ft scaff leg,Staging,Bulk,0,15,0.9,2ft aluminium pole suitable for litedeck legs,Yes,No,Lighting scaff,,2,Yes,,,,No,,,,
55,Aluminium 3ft scaff leg,Staging,Bulk,0,20,1.4,3ft aluminium pole suitable for litedeck legs,Yes,No,Lighting scaff,,2,Yes,,,,,,,,
50,Black Drape 4ft,Staging,Bulk,0,80,1.37,Fits 4ft dj riser,Yes,No,Drape,,10,Yes,,,,No,,,,
49,Black Drape 6ft,Staging,Bulk,0,80,4.91,Fits 6ft dj riser,Yes,No,Drape,,10,Yes,,,,No,,,,
48,Black Drape 8ft,Staging,Bulk,0,80,3.9,Fits 8 ft dj riser,Yes,No,Drape,,10,Yes,,,,No,,,,
1072,Deck to Deck Clamp (Xstage S10),Staging,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
731,DSUM1 Leg 190mm,Staging,Bulk,0,15,0,,Yes,No,Lighting scaff,,2,Yes,,,,No,,,,
585,Litedeck 2 x 2ft,Staging,Serialised,0,378,17,Dj riser/staging,Yes,No,"litedeck,stage",,18,Yes,,,,,,,,
47,Litedeck 4 x 2ft,Staging,Serialised,0,378,17,Dj riser/staging,Yes,No,"litedeck,stage",,25,Yes,,,,,,,,
1044,Litedeck 4 x 4ft,Staging,Serialised,0,378,17,Dj riser/staging,Yes,No,"stage,litedeck",,40,Yes,,,,No,,,,
46,Litedeck  6 x 2ft,Staging,Serialised,0,449,30,Dj riser/staging,Yes,No,"litedeck,stage",,30,Yes,,,,,,,,
387,Litedeck 6 x 4ft,Staging,Serialised,0,449,48,,Yes,No,"litedeck,stage",,0,Yes,,,,,,,,
45,LiteDeck 8 x 2ft,Staging,Serialised,0,449,36,Dj riser/staging,Yes,No,"litedeck,stage",,35,Yes,,,,,,,,
451,Litedeck 8 x 4ft,Staging,Serialised,0,449,40,,Yes,No,"litedeck,stage",,28,Yes,,,,,,,,
1124,"M10 x 75mm Nut, bolt and washer set",Staging,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1041,Medium Screw Jack - 545mm,Staging,None,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1046,Clamp on leg sharer,Staging - Accessories,None,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1047,DSUM3 Leg 570mm,Staging - Accessories,None,0,15,0,,Yes,No,Lighting scaff,,2,Yes,,,,No,,,,
1045,DSUM4 Leg 760mm,Staging - Accessories,None,0,15,0,,Yes,No,Lighting scaff,,2,Yes,,,,No,,,,
1036,Packing squares - 1 Inch,Staging - Accessories,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1042,Packing squares - half inch,Staging - Accessories,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1043,Packing squares - Qtr Inch,Staging - Accessories,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
195,Storage crate (21.1 litre black/red),Storage,Serialised,0,15,1.61,,Yes,No,,,0,Yes,,,,No,,,,
105,Storage crate (40 litre black/red),Storage,Serialised,0,18,2.9,,Yes,No,crate,,0,Yes,,,12/05/2023,No,,,,
547,Storage Crate (60 litre yellow),Storage,Serialised,0,0,0,,Yes,No,,,0,Yes,,,,,,,,
838,Early collection surcharge,Surcharge,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
480,Late return surcharge,Surcharge,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
549,Minimum order surcharge,Surcharge,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
576,Prep surcharge,Surcharge,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
729,Hailo Profistep 9309-501 Combi Ladder,Tools,Serialised,0,0,0,"4.18m in extension mode.
2 surface support feet with reinforced profiling and 2 stable, large PVC paw feet on the crossbar, firmly and non-slip
Special horizontal and longitudinal profile of the square rungs for 40% more non-slip
2 pairs of sturdy snap hooks with automatic lifting and transport lock.
Heavy duty cross bar <br>Sturdy tension straps <br>Maximum load: 150 kg2 surface support feet with reinforced profiling and 2 stable, large PVC paw feet on the crossbar, firmly and non-slip
Special horizontal and longitudinal profile of the square rungs for 40% more non-slip
2 pairs of sturdy snap hooks with automatic lifting and transport lock.
Heavy duty cross bar <br>Sturdy tension straps <br>Maximum load: 150 kg",Yes,No,,,0,Yes,,,,,,,,
1034,Screwdriver,Tools,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1115,Black 1.5m Quad Truss Sleeve/Sock,Truss,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
1116,Black 2m Quad Truss Sleeve/Sock,Truss,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
822,LITEC FP30M (Truss Floor Plate 50cm),Truss,Serialised,0,182,6,LITEC Truss Floor Plate 50cm,Yes,No,,,10,Yes,,,,No,,,,
821,"LITEC FP30 (Quad Truss Floor Plate, 30cm)",Truss,Serialised,0,126,2,LITEC Truss Floor Plate 30cm,Yes,No,,,5,Yes,,,,No,,,,
823,LITEC QX30C8 Dado Cube,Truss,Serialised,0,0,0,LITEC 6 way box corner,Yes,No,,,30,Yes,,,,No,,,,
938,LITEC QX30SA100 (Quad truss 100cm),Truss,Serialised,0,250,9.5,LITEC Quad truss 1.0m,Yes,No,,,15,Yes,,,,No,,,,
820,LITEC QX30SA150 (Quad truss 150cm),Truss,Serialised,0,250,9.5,LITEC Quad truss 1.5m,Yes,No,,,22.5,Yes,,,,No,,,,
819,LITEC QX30SA 200 (Quad Truss - 200cm),Truss,Serialised,0,260,11.8,LITEC 2m Quad truss,Yes,No,,,30,Yes,,,,No,,,,
886,LITEC truss whole egg,Truss,Bulk,0,0,0.1,,Yes,No,,,0,Yes,,,,No,,,,
883,Truss pin,Truss,Bulk,0,0,0.1,Truss coupler pins,Yes,No,,,0,Yes,,,,No,,,,
884,Truss R Clip,Truss,Bulk,0,0,0.01,Truss safety pin,Yes,No,,,0,Yes,,,,No,,,,
887,"Truss steel base plate, 80cm",Truss,Serialised,0,0,36,"Truss steel base plate, 80cm",Yes,No,,,20,Yes,,,,No,,,,
743,55″ LED TV with Stand,TV,None,0,0,0,,Yes,No,,,200,Yes,,,,Yes,,,,
806,75″ LED TV with Stand,TV,None,0,0,0,,Yes,No,,,350,Yes,,,,Yes,,,,
1013,Blackmagic Micro Converter HDMI to SDI 12G,TV,Serialised,0,0,0.16,,Yes,No,,,15,Yes,,,,No,,,,
993,Black Magic Micro Converter SDI to HDMI 12G,TV,Serialised,0,129,0.12,"The world’s smallest 12G-SDI to HDMI broadcast quality converter! Blackmagic Micro Converter SDI to HDMI 12G is a miniaturized broadcast quality video converter that’s been specifically designed for professional monitoring. It includes a 33 point 3D LUT for color calibrating any monitor, projector or television. Micro Converters feature full size HDMI and professional 12G-SDI connections for working with all NTSC, PAL, 720p, 1080p, 1080PsF, 1080i and 2160p rates, including 4K DCI at 24/47.95/48. You can power it over USB from a television or a mobile phone charger!",Yes,No,,,15,Yes,,,,No,,,,
